Mjerno mjesto	Datum	Vrijeme	OBIS	Brojilo	Konstanta	Vrijednost snaga	Vrijednost energija	Status
 0497330635	16.08.2025	3:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	3:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	3:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	3:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	4:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	4:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	4:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	4:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	5:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	5:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	5:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	5:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	6:00:00	LP: A-_T0	69051391	160	0,3456	0,0864	0
 0497330635	16.08.2025	6:15:00	LP: A-_T0	69051391	160	4,0512	1,0128	0
 0497330635	16.08.2025	6:30:00	LP: A-_T0	69051391	160	8,6208	2,1552	0
 0497330635	16.08.2025	6:45:00	LP: A-_T0	69051391	160	16,9664	4,2416	0
 0497330635	16.08.2025	7:00:00	LP: A-_T0	69051391	160	27,5904	6,8976	0
 0497330635	16.08.2025	7:15:00	LP: A-_T0	69051391	160	55,1424	13,7856	0
 0497330635	16.08.2025	7:30:00	LP: A-_T0	69051391	160	79,2448	19,8112	0
 0497330635	16.08.2025	7:45:00	LP: A-_T0	69051391	160	89,4784	22,3696	0
 0497330635	16.08.2025	8:00:00	LP: A-_T0	69051391	160	108,1152	27,0288	0
 0497330635	16.08.2025	8:15:00	LP: A-_T0	69051391	160	146,5536	36,6384	0
 0497330635	16.08.2025	8:30:00	LP: A-_T0	69051391	160	88,4544	22,1136	0
 0497330635	16.08.2025	8:45:00	LP: A-_T0	69051391	160	141,9776	35,4944	0
 0497330635	16.08.2025	9:00:00	LP: A-_T0	69051391	160	238,24	59,56	0
 0497330635	16.08.2025	9:15:00	LP: A-_T0	69051391	160	354,5664	88,6416	0
 0497330635	16.08.2025	9:30:00	LP: A-_T0	69051391	160	383,3216	95,8304	0
 0497330635	16.08.2025	9:45:00	LP: A-_T0	69051391	160	352,7808	88,1952	0
 0497330635	16.08.2025	10:00:00	LP: A-_T0	69051391	160	394,5536	98,6384	0
 0497330635	16.08.2025	10:15:00	LP: A-_T0	69051391	160	371,712	92,928	0
 0497330635	16.08.2025	10:30:00	LP: A-_T0	69051391	160	377,1712	94,2928	0
 0497330635	16.08.2025	10:45:00	LP: A-_T0	69051391	160	270,1696	67,5424	0
 0497330635	16.08.2025	11:00:00	LP: A-_T0	69051391	160	194,5152	48,6288	0
 0497330635	16.08.2025	11:15:00	LP: A-_T0	69051391	160	438,4704	109,6176	0
 0497330635	16.08.2025	11:30:00	LP: A-_T0	69051391	160	396,6656	99,1664	0
 0497330635	16.08.2025	11:45:00	LP: A-_T0	69051391	160	412,4672	103,1168	0
 0497330635	16.08.2025	12:00:00	LP: A-_T0	69051391	160	485,5424	121,3856	0
 0497330635	16.08.2025	12:15:00	LP: A-_T0	69051391	160	385,5744	96,3936	0
 0497330635	16.08.2025	12:30:00	LP: A-_T0	69051391	160	473,2224	118,3056	0
 0497330635	16.08.2025	12:45:00	LP: A-_T0	69051391	160	446,752	111,688	0
 0497330635	16.08.2025	13:00:00	LP: A-_T0	69051391	160	487,5264	121,8816	0
 0497330635	16.08.2025	13:15:00	LP: A-_T0	69051391	160	487,4304	121,8576	0
 0497330635	16.08.2025	13:30:00	LP: A-_T0	69051391	160	487,4816	121,8704	0
 0497330635	16.08.2025	13:45:00	LP: A-_T0	69051391	160	488,0192	122,0048	0
 0497330635	16.08.2025	14:00:00	LP: A-_T0	69051391	160	488,192	122,048	0
 0497330635	16.08.2025	14:15:00	LP: A-_T0	69051391	160	482,5536	120,6384	0
 0497330635	16.08.2025	14:30:00	LP: A-_T0	69051391	160	480,0384	120,0096	0
 0497330635	16.08.2025	14:45:00	LP: A-_T0	69051391	160	475,1872	118,7968	0
 0497330635	16.08.2025	15:00:00	LP: A-_T0	69051391	160	349,8944	87,4736	0
 0497330635	16.08.2025	15:15:00	LP: A-_T0	69051391	160	482,5984	120,6496	0
 0497330635	16.08.2025	15:30:00	LP: A-_T0	69051391	160	463,1168	115,7792	0
 0497330635	16.08.2025	15:45:00	LP: A-_T0	69051391	160	437,9584	109,4896	0
 0497330635	16.08.2025	16:00:00	LP: A-_T0	69051391	160	418,7392	104,6848	0
 0497330635	16.08.2025	16:15:00	LP: A-_T0	69051391	160	389,9584	97,4896	0
 0497330635	16.08.2025	16:30:00	LP: A-_T0	69051391	160	255,1168	63,7792	0
 0497330635	16.08.2025	16:45:00	LP: A-_T0	69051391	160	155,2576	38,8144	0
 0497330635	16.08.2025	17:00:00	LP: A-_T0	69051391	160	171,4304	42,8576	0
 0497330635	16.08.2025	17:15:00	LP: A-_T0	69051391	160	256,5696	64,1424	0
 0497330635	16.08.2025	17:30:00	LP: A-_T0	69051391	160	139,2512	34,8128	0
 0497330635	16.08.2025	17:45:00	LP: A-_T0	69051391	160	92,16	23,04	0
 0497330635	16.08.2025	18:00:00	LP: A-_T0	69051391	160	103,968	25,992	0
 0497330635	16.08.2025	18:15:00	LP: A-_T0	69051391	160	58,1824	14,5456	0
 0497330635	16.08.2025	18:30:00	LP: A-_T0	69051391	160	39,2	9,8	0
 0497330635	16.08.2025	18:45:00	LP: A-_T0	69051391	160	28,8704	7,2176	0
 0497330635	16.08.2025	19:00:00	LP: A-_T0	69051391	160	37,0432	9,2608	0
 0497330635	16.08.2025	19:15:00	LP: A-_T0	69051391	160	33,9392	8,4848	0
 0497330635	16.08.2025	19:30:00	LP: A-_T0	69051391	160	30,6304	7,6576	0
 0497330635	16.08.2025	19:45:00	LP: A-_T0	69051391	160	24,2432	6,0608	0
 0497330635	16.08.2025	20:00:00	LP: A-_T0	69051391	160	6,464	1,616	0
 0497330635	16.08.2025	20:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	20:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	20:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	21:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	21:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	21:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	21:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	22:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	22:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	22:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	22:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	23:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	23:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	23:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	16.08.2025	23:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	0:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	0:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	0:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	0:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	1:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	1:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	1:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	1:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	2:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	2:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	2:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	2:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	3:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	3:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	3:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	3:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	4:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	4:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	4:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	4:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	5:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	5:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	5:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	5:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	6:00:00	LP: A-_T0	69051391	160	0,1984	0,0496	0
 0497330635	17.08.2025	6:15:00	LP: A-_T0	69051391	160	5,3056	1,3264	0
 0497330635	17.08.2025	6:30:00	LP: A-_T0	69051391	160	12,1728	3,0432	0
 0497330635	17.08.2025	6:45:00	LP: A-_T0	69051391	160	20,5824	5,1456	0
 0497330635	17.08.2025	7:00:00	LP: A-_T0	69051391	160	28,2624	7,0656	0
 0497330635	17.08.2025	7:15:00	LP: A-_T0	69051391	160	48,6016	12,1504	0
 0497330635	17.08.2025	7:30:00	LP: A-_T0	69051391	160	73,5488	18,3872	0
 0497330635	17.08.2025	7:45:00	LP: A-_T0	69051391	160	99,8592	24,9648	0
 0497330635	17.08.2025	8:00:00	LP: A-_T0	69051391	160	128,3776	32,0944	0
 0497330635	17.08.2025	8:15:00	LP: A-_T0	69051391	160	177,0304	44,2576	0
 0497330635	17.08.2025	8:30:00	LP: A-_T0	69051391	160	213,0816	53,2704	0
 0497330635	17.08.2025	8:45:00	LP: A-_T0	69051391	160	207,0272	51,7568	0
 0497330635	17.08.2025	9:00:00	LP: A-_T0	69051391	160	183,872	45,968	0
 0497330635	17.08.2025	9:15:00	LP: A-_T0	69051391	160	192,4992	48,1248	0
 0497330635	17.08.2025	9:30:00	LP: A-_T0	69051391	160	320,1472	80,0368	0
 0497330635	17.08.2025	9:45:00	LP: A-_T0	69051391	160	389,44	97,36	0
 0497330635	17.08.2025	10:00:00	LP: A-_T0	69051391	160	401,92	100,48	0
 0497330635	17.08.2025	10:15:00	LP: A-_T0	69051391	160	236,7808	59,1952	0
 0497330635	17.08.2025	10:30:00	LP: A-_T0	69051391	160	187,5392	46,8848	0
 0497330635	17.08.2025	10:45:00	LP: A-_T0	69051391	160	310,1504	77,5376	0
 0497330635	17.08.2025	11:00:00	LP: A-_T0	69051391	160	334,368	83,592	0
 0497330635	17.08.2025	11:15:00	LP: A-_T0	69051391	160	290,9056	72,7264	0
 0497330635	17.08.2025	11:30:00	LP: A-_T0	69051391	160	331,3728	82,8432	0
 0497330635	17.08.2025	11:45:00	LP: A-_T0	69051391	160	254,6624	63,6656	0
 0497330635	17.08.2025	12:00:00	LP: A-_T0	69051391	160	189,44	47,36	0
 0497330635	17.08.2025	12:15:00	LP: A-_T0	69051391	160	132,8832	33,2208	0
 0497330635	17.08.2025	12:30:00	LP: A-_T0	69051391	160	279,2832	69,8208	0
 0497330635	17.08.2025	12:45:00	LP: A-_T0	69051391	160	330,6432	82,6608	0
 0497330635	17.08.2025	13:00:00	LP: A-_T0	69051391	160	448,6912	112,1728	0
 0497330635	17.08.2025	13:15:00	LP: A-_T0	69051391	160	456,1792	114,0448	0
 0497330635	17.08.2025	13:30:00	LP: A-_T0	69051391	160	460,9728	115,2432	0
 0497330635	17.08.2025	13:45:00	LP: A-_T0	69051391	160	396,1408	99,0352	0
 0497330635	17.08.2025	14:00:00	LP: A-_T0	69051391	160	363,8464	90,9616	0
 0497330635	17.08.2025	14:15:00	LP: A-_T0	69051391	160	424,1088	106,0272	0
 0497330635	17.08.2025	14:30:00	LP: A-_T0	69051391	160	420,3008	105,0752	0
 0497330635	17.08.2025	14:45:00	LP: A-_T0	69051391	160	396,3392	99,0848	0
 0497330635	17.08.2025	15:00:00	LP: A-_T0	69051391	160	389,632	97,408	0
 0497330635	17.08.2025	15:15:00	LP: A-_T0	69051391	160	391,7376	97,9344	0
 0497330635	17.08.2025	15:30:00	LP: A-_T0	69051391	160	464,224	116,056	0
 0497330635	17.08.2025	15:45:00	LP: A-_T0	69051391	160	272,5056	68,1264	0
 0497330635	17.08.2025	16:00:00	LP: A-_T0	69051391	160	233,824	58,456	0
 0497330635	17.08.2025	16:15:00	LP: A-_T0	69051391	160	163,5136	40,8784	0
 0497330635	17.08.2025	16:30:00	LP: A-_T0	69051391	160	91,5328	22,8832	0
 0497330635	17.08.2025	16:45:00	LP: A-_T0	69051391	160	85,2928	21,3232	0
 0497330635	17.08.2025	17:00:00	LP: A-_T0	69051391	160	76,6336	19,1584	0
 0497330635	17.08.2025	17:15:00	LP: A-_T0	69051391	160	70,6496	17,6624	0
 0497330635	17.08.2025	17:30:00	LP: A-_T0	69051391	160	78,368	19,592	0
 0497330635	17.08.2025	17:45:00	LP: A-_T0	69051391	160	81,888	20,472	0
 0497330635	17.08.2025	18:00:00	LP: A-_T0	69051391	160	65,0688	16,2672	0
 0497330635	17.08.2025	18:15:00	LP: A-_T0	69051391	160	60,1024	15,0256	0
 0497330635	17.08.2025	18:30:00	LP: A-_T0	69051391	160	55,5072	13,8768	0
 0497330635	17.08.2025	18:45:00	LP: A-_T0	69051391	160	47,008	11,752	0
 0497330635	17.08.2025	19:00:00	LP: A-_T0	69051391	160	49,2096	12,3024	0
 0497330635	17.08.2025	19:15:00	LP: A-_T0	69051391	160	32,3264	8,0816	0
 0497330635	17.08.2025	19:30:00	LP: A-_T0	69051391	160	18,2592	4,5648	0
 0497330635	17.08.2025	19:45:00	LP: A-_T0	69051391	160	10,4896	2,6224	0
 0497330635	17.08.2025	20:00:00	LP: A-_T0	69051391	160	2,5088	0,6272	0
 0497330635	17.08.2025	20:15:00	LP: A-_T0	69051391	160	0,032	0,008	0
 0497330635	17.08.2025	20:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	20:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	21:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	21:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	21:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	21:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	22:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	22:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	22:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	22:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	23:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	23:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	23:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	17.08.2025	23:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	0:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	0:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	0:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	0:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	1:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	1:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	1:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	1:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	2:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	2:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	2:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	2:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	3:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	3:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	3:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	3:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	4:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	4:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	4:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	4:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	5:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	5:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	5:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	5:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	6:00:00	LP: A-_T0	69051391	160	0,4736	0,1184	0
 0497330635	18.08.2025	6:15:00	LP: A-_T0	69051391	160	6,4448	1,6112	0
 0497330635	18.08.2025	6:30:00	LP: A-_T0	69051391	160	12,704	3,176	0
 0497330635	18.08.2025	6:45:00	LP: A-_T0	69051391	160	19,0912	4,7728	0
 0497330635	18.08.2025	7:00:00	LP: A-_T0	69051391	160	32,352	8,088	0
 0497330635	18.08.2025	7:15:00	LP: A-_T0	69051391	160	53,7344	13,4336	0
 0497330635	18.08.2025	7:30:00	LP: A-_T0	69051391	160	83,4688	20,8672	0
 0497330635	18.08.2025	7:45:00	LP: A-_T0	69051391	160	118,4896	29,6224	0
 0497330635	18.08.2025	8:00:00	LP: A-_T0	69051391	160	156,7168	39,1792	0
 0497330635	18.08.2025	8:15:00	LP: A-_T0	69051391	160	197,2096	49,3024	0
 0497330635	18.08.2025	8:30:00	LP: A-_T0	69051391	160	238,0416	59,5104	0
 0497330635	18.08.2025	8:45:00	LP: A-_T0	69051391	160	278,656	69,664	0
 0497330635	18.08.2025	9:00:00	LP: A-_T0	69051391	160	316,416	79,104	0
 0497330635	18.08.2025	9:15:00	LP: A-_T0	69051391	160	351,712	87,928	0
 0497330635	18.08.2025	9:30:00	LP: A-_T0	69051391	160	385,4336	96,3584	0
 0497330635	18.08.2025	9:45:00	LP: A-_T0	69051391	160	414,6624	103,6656	0
 0497330635	18.08.2025	10:00:00	LP: A-_T0	69051391	160	444,8832	111,2208	0
 0497330635	18.08.2025	10:15:00	LP: A-_T0	69051391	160	474,8672	118,7168	0
 0497330635	18.08.2025	10:30:00	LP: A-_T0	69051391	160	488,2176	122,0544	0
 0497330635	18.08.2025	10:45:00	LP: A-_T0	69051391	160	488,4736	122,1184	0
 0497330635	18.08.2025	11:00:00	LP: A-_T0	69051391	160	487,7632	121,9408	0
 0497330635	18.08.2025	11:15:00	LP: A-_T0	69051391	160	486,5344	121,6336	0
 0497330635	18.08.2025	11:30:00	LP: A-_T0	69051391	160	486,4832	121,6208	0
 0497330635	18.08.2025	11:45:00	LP: A-_T0	69051391	160	486,5024	121,6256	0
 0497330635	18.08.2025	12:00:00	LP: A-_T0	69051391	160	486,464	121,616	0
 0497330635	18.08.2025	12:15:00	LP: A-_T0	69051391	160	486,88	121,72	0
 0497330635	18.08.2025	12:30:00	LP: A-_T0	69051391	160	486,9888	121,7472	0
 0497330635	18.08.2025	12:45:00	LP: A-_T0	69051391	160	488,1088	122,0272	0
 0497330635	18.08.2025	13:00:00	LP: A-_T0	69051391	160	487,0976	121,7744	0
 0497330635	18.08.2025	13:15:00	LP: A-_T0	69051391	160	488,2048	122,0512	0
 0497330635	18.08.2025	13:30:00	LP: A-_T0	69051391	160	488,1984	122,0496	0
 0497330635	18.08.2025	13:45:00	LP: A-_T0	69051391	160	488,16	122,04	0
 0497330635	18.08.2025	14:00:00	LP: A-_T0	69051391	160	487,9808	121,9952	0
 0497330635	18.08.2025	14:15:00	LP: A-_T0	69051391	160	488,0512	122,0128	0
 0497330635	18.08.2025	14:30:00	LP: A-_T0	69051391	160	488,1472	122,0368	0
 0497330635	18.08.2025	14:45:00	LP: A-_T0	69051391	160	486,8288	121,7072	0
 0497330635	18.08.2025	15:00:00	LP: A-_T0	69051391	160	485,9456	121,4864	0
 0497330635	18.08.2025	15:15:00	LP: A-_T0	69051391	160	477,4976	119,3744	0
 0497330635	18.08.2025	15:30:00	LP: A-_T0	69051391	160	487,3024	121,8256	0
 0497330635	18.08.2025	15:45:00	LP: A-_T0	69051391	160	456,1728	114,0432	0
 0497330635	18.08.2025	16:00:00	LP: A-_T0	69051391	160	441,6448	110,4112	0
 0497330635	18.08.2025	16:15:00	LP: A-_T0	69051391	160	393,4848	98,3712	0
 0497330635	18.08.2025	16:30:00	LP: A-_T0	69051391	160	357,8176	89,4544	0
 0497330635	18.08.2025	16:45:00	LP: A-_T0	69051391	160	328,9152	82,2288	0
 0497330635	18.08.2025	17:00:00	LP: A-_T0	69051391	160	296,9024	74,2256	0
 0497330635	18.08.2025	17:15:00	LP: A-_T0	69051391	160	299,6736	74,9184	0
 0497330635	18.08.2025	17:30:00	LP: A-_T0	69051391	160	200,864	50,216	0
 0497330635	18.08.2025	17:45:00	LP: A-_T0	69051391	160	198,6304	49,6576	0
 0497330635	18.08.2025	18:00:00	LP: A-_T0	69051391	160	122,944	30,736	0
 0497330635	18.08.2025	18:15:00	LP: A-_T0	69051391	160	110,7712	27,6928	0
 0497330635	18.08.2025	18:30:00	LP: A-_T0	69051391	160	91,5712	22,8928	0
 0497330635	18.08.2025	18:45:00	LP: A-_T0	69051391	160	57,3824	14,3456	0
 0497330635	18.08.2025	19:00:00	LP: A-_T0	69051391	160	38,8992	9,7248	0
 0497330635	18.08.2025	19:15:00	LP: A-_T0	69051391	160	28,704	7,176	0
 0497330635	18.08.2025	19:30:00	LP: A-_T0	69051391	160	18,816	4,704	0
 0497330635	18.08.2025	19:45:00	LP: A-_T0	69051391	160	7,3408	1,8352	0
 0497330635	18.08.2025	20:00:00	LP: A-_T0	69051391	160	1,4464	0,3616	0
 0497330635	18.08.2025	20:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	20:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	20:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	21:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	21:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	21:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	21:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	22:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	22:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	22:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	22:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	23:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	23:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	23:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	18.08.2025	23:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	0:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	0:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	0:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	0:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	1:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	1:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	1:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	1:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	2:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	2:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	2:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	2:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	3:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	3:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	3:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	3:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	4:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	4:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	4:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	4:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	5:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	5:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	5:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	5:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	19.08.2025	6:00:00	LP: A-_T0	69051391	160	0,3648	0,0912	0
 0497330635	19.08.2025	6:15:00	LP: A-_T0	69051391	160	3,584	0,896	0
 0497330635	19.08.2025	6:30:00	LP: A-_T0	69051391	160	9,2864	2,3216	0
 0497330635	19.08.2025	6:45:00	LP: A-_T0	69051391	160	16,16	4,04	0
 0497330635	19.08.2025	7:00:00	LP: A-_T0	69051391	160	31,456	7,864	0
 0497330635	19.08.2025	7:15:00	LP: A-_T0	69051391	160	61,3504	15,3376	0
 0497330635	19.08.2025	7:30:00	LP: A-_T0	69051391	160	89,2864	22,3216	0
 0497330635	19.08.2025	7:45:00	LP: A-_T0	69051391	160	120,7424	30,1856	0
 0497330635	19.08.2025	8:00:00	LP: A-_T0	69051391	160	157,3952	39,3488	0
 0497330635	19.08.2025	8:15:00	LP: A-_T0	69051391	160	195,5712	48,8928	0
 0497330635	19.08.2025	8:30:00	LP: A-_T0	69051391	160	234,8416	58,7104	0
 0497330635	19.08.2025	8:45:00	LP: A-_T0	69051391	160	274,0032	68,5008	0
 0497330635	19.08.2025	9:00:00	LP: A-_T0	69051391	160	309,024	77,256	0
 0497330635	19.08.2025	9:15:00	LP: A-_T0	69051391	160	342,8864	85,7216	0
 0497330635	19.08.2025	9:30:00	LP: A-_T0	69051391	160	375,3792	93,8448	0
 0497330635	19.08.2025	9:45:00	LP: A-_T0	69051391	160	404,4096	101,1024	0
 0497330635	19.08.2025	10:00:00	LP: A-_T0	69051391	160	432,8128	108,2032	0
 0497330635	19.08.2025	10:15:00	LP: A-_T0	69051391	160	457,5168	114,3792	0
 0497330635	19.08.2025	10:30:00	LP: A-_T0	69051391	160	481,0432	120,2608	0
 0497330635	19.08.2025	10:45:00	LP: A-_T0	69051391	160	487,8656	121,9664	0
 0497330635	19.08.2025	11:00:00	LP: A-_T0	69051391	160	487,7504	121,9376	0
